candidate_id,gender,ethnicity,education,years_experience,skills,label,skills_list,num_skills,skills_text
250,female,groupA,bachelors,9,factor;care;defense;blue,0,"['factor', 'care', 'defense', 'blue']",4,factor care defense blue
251,male,unknown,bachelors,7,right;think;concern;until,0,"['right', 'think', 'concern', 'until']",4,right think concern until
252,male,groupA,bachelors,10,have;forget;receive;which,1,"['have', 'forget', 'receive', 'which']",4,have forget receive which
253,male,groupA,masters,1,former;religious;customer;candidate,0,"['former', 'religious', 'customer', 'candidate']",4,former religious customer candidate
254,female,groupB,phd,12,than;person;activity;face,0,"['than', 'person', 'activity', 'face']",4,than person activity face
255,female,groupA,bachelors,2,call;out;material;beautiful,0,"['call', 'out', 'material', 'beautiful']",4,call out material beautiful
256,male,groupB,phd,18,out;firm;might;image,1,"['out', 'firm', 'might', 'image']",4,out firm might image
257,female,groupB,bachelors,7,wait;charge;gas;window,0,"['wait', 'charge', 'gas', 'window']",4,wait charge gas window
258,male,groupB,phd,13,culture;huge;this;near,0,"['culture', 'huge', 'this', 'near']",4,culture huge this near
259,female,groupB,masters,6,time;wonder;gun;that,1,"['time', 'wonder', 'gun', 'that']",4,time wonder gun that
260,male,groupB,bachelors,2,white;company;whose;general,1,"['white', 'company', 'whose', 'general']",4,white company whose general
261,female,groupB,phd,1,director;relationship;pattern;chance,0,"['director', 'relationship', 'pattern', 'chance']",4,director relationship pattern chance
262,male,groupA,phd,18,bar;personal;trial;receive,1,"['bar', 'personal', 'trial', 'receive']",4,bar personal trial receive
263,male,groupB,bachelors,10,rock;skin;sound;world,0,"['rock', 'skin', 'sound', 'world']",4,rock skin sound world
264,non-binary,groupB,masters,5,quality;consumer;make;increase,0,"['quality', 'consumer', 'make', 'increase']",4,quality consumer make increase
265,female,groupA,phd,6,management;them;but;father,1,"['management', 'them', 'but', 'father']",4,management them but father
266,male,groupC,masters,1,manage;action;amount;tonight,0,"['manage', 'action', 'amount', 'tonight']",4,manage action amount tonight
267,male,groupA,phd,16,save;owner;study;front,1,"['save', 'owner', 'study', 'front']",4,save owner study front
268,male,groupA,masters,7,prevent;camera;else;wonder,0,"['prevent', 'camera', 'else', 'wonder']",4,prevent camera else wonder
269,female,groupA,phd,6,probably;fund;call;value,1,"['probably', 'fund', 'call', 'value']",4,probably fund call value
270,male,groupA,masters,1,political;vote;interview;many,0,"['political', 'vote', 'interview', 'many']",4,political vote interview many
271,unknown,groupA,masters,3,goal;or;beat;national,0,"['goal', 'or', 'beat', 'national']",4,goal or beat national
272,female,groupA,masters,4,realize;view;bed;type,1,"['realize', 'view', 'bed', 'type']",4,realize view bed type
273,male,groupA,phd,20,population;as;maintain;day,1,"['population', 'as', 'maintain', 'day']",4,population as maintain day
274,male,groupA,phd,2,laugh;language;especially;when,0,"['laugh', 'language', 'especially', 'when']",4,laugh language especially when
275,male,groupA,masters,9,tell;certainly;security;upon,1,"['tell', 'certainly', 'security', 'upon']",4,tell certainly security upon
276,female,groupA,masters,12,investment;whether;any;life,0,"['investment', 'whether', 'any', 'life']",4,investment whether any life
277,male,groupA,phd,8,me;perhaps;mind;collection,1,"['me', 'perhaps', 'mind', 'collection']",4,me perhaps mind collection
278,male,groupC,phd,18,born;wrong;doctor;suddenly,1,"['born', 'wrong', 'doctor', 'suddenly']",4,born wrong doctor suddenly
279,female,groupA,masters,3,party;speak;else;century,1,"['party', 'speak', 'else', 'century']",4,party speak else century
280,female,groupA,bachelors,14,plan;stock;plan;suffer,1,"['plan', 'stock', 'plan', 'suffer']",4,plan stock plan suffer
281,female,groupA,bachelors,12,beat;color;war;religious,0,"['beat', 'color', 'war', 'religious']",4,beat color war religious
282,male,groupA,phd,8,fight;might;tend;ok,1,"['fight', 'might', 'tend', 'ok']",4,fight might tend ok
283,male,groupA,masters,2,easy;event;improve;fine,1,"['easy', 'event', 'improve', 'fine']",4,easy event improve fine
284,female,groupA,phd,14,indeed;item;box;or,1,"['indeed', 'item', 'box', 'or']",4,indeed item box or
285,male,groupA,phd,4,almost;final;smile;near,0,"['almost', 'final', 'smile', 'near']",4,almost final smile near
286,male,groupB,bachelors,8,account;station;phone;ahead,0,"['account', 'station', 'phone', 'ahead']",4,account station phone ahead
287,male,groupA,masters,13,capital;type;according;improve,0,"['capital', 'type', 'according', 'improve']",4,capital type according improve
288,male,groupA,bachelors,11,many;authority;see;letter,0,"['many', 'authority', 'see', 'letter']",4,many authority see letter
289,female,groupB,bachelors,4,here;how;production;good,0,"['here', 'how', 'production', 'good']",4,here how production good
290,female,groupB,masters,20,strategy;ready;stage;policy,1,"['strategy', 'ready', 'stage', 'policy']",4,strategy ready stage policy
291,female,groupB,masters,8,international;land;best;collection,0,"['international', 'land', 'best', 'collection']",4,international land best collection
292,male,groupA,bachelors,4,performance;team;chair;expert,0,"['performance', 'team', 'chair', 'expert']",4,performance team chair expert
293,female,groupC,masters,12,color;drive;economy;agree,1,"['color', 'drive', 'economy', 'agree']",4,color drive economy agree
294,female,groupB,masters,9,you;yourself;hour;station,0,"['you', 'yourself', 'hour', 'station']",4,you yourself hour station
295,male,groupA,phd,8,ready;mean;animal;debate,1,"['ready', 'mean', 'animal', 'debate']",4,ready mean animal debate
296,female,groupC,phd,5,start;reveal;later;over,0,"['start', 'reveal', 'later', 'over']",4,start reveal later over
297,female,groupC,masters,9,education;talk;like;rich,0,"['education', 'talk', 'like', 'rich']",4,education talk like rich
298,female,groupA,bachelors,13,class;experience;since;wonder,1,"['class', 'experience', 'since', 'wonder']",4,class experience since wonder
299,male,unknown,phd,1,democrat;newspaper;policy;protect,0,"['democrat', 'newspaper', 'policy', 'protect']",4,democrat newspaper policy protect
300,female,groupA,bachelors,5,congress;brother;keep;player,1,"['congress', 'brother', 'keep', 'player']",4,congress brother keep player
301,female,groupA,masters,18,forward;card;clear;support,1,"['forward', 'card', 'clear', 'support']",4,forward card clear support
302,female,groupA,phd,11,bed;main;particularly;person,0,"['bed', 'main', 'particularly', 'person']",4,bed main particularly person
303,female,groupB,masters,14,evidence;spring;particular;republican,0,"['evidence', 'spring', 'particular', 'republican']",4,evidence spring particular republican
304,male,groupA,masters,14,girl;up;apply;stock,0,"['girl', 'up', 'apply', 'stock']",4,girl up apply stock
305,male,groupA,masters,2,must;throughout;small;send,0,"['must', 'throughout', 'small', 'send']",4,must throughout small send
306,male,groupA,phd,9,outside;dinner;and;huge,1,"['outside', 'dinner', 'and', 'huge']",4,outside dinner and huge
307,female,groupA,phd,8,edge;structure;whom;force,1,"['edge', 'structure', 'whom', 'force']",4,edge structure whom force
308,female,groupA,bachelors,8,production;discover;bank;role,1,"['production', 'discover', 'bank', 'role']",4,production discover bank role
309,male,groupB,phd,0,forward;eye;require;political,1,"['forward', 'eye', 'require', 'political']",4,forward eye require political
310,female,groupB,phd,19,quality;population;follow;debate,1,"['quality', 'population', 'follow', 'debate']",4,quality population follow debate
311,male,groupA,masters,3,father;foot;song;traditional,1,"['father', 'foot', 'song', 'traditional']",4,father foot song traditional
312,male,groupC,phd,10,describe;cold;shake;fly,1,"['describe', 'cold', 'shake', 'fly']",4,describe cold shake fly
313,male,groupB,bachelors,14,others;level;building;beat,0,"['others', 'level', 'building', 'beat']",4,others level building beat
314,female,groupA,masters,1,culture;teacher;vote;individual,0,"['culture', 'teacher', 'vote', 'individual']",4,culture teacher vote individual
315,male,groupB,masters,11,ready;network;past;sport,1,"['ready', 'network', 'past', 'sport']",4,ready network past sport
316,female,groupA,masters,4,art;election;eight;room,0,"['art', 'election', 'eight', 'room']",4,art election eight room
317,female,groupA,bachelors,16,business;media;south;different,0,"['business', 'media', 'south', 'different']",4,business media south different
318,female,groupA,bachelors,17,generation;do;success;group,1,"['generation', 'do', 'success', 'group']",4,generation do success group
319,female,groupA,phd,10,yes;capital;whose;left,1,"['yes', 'capital', 'whose', 'left']",4,yes capital whose left
320,male,groupB,masters,2,tend;practice;deal;fear,0,"['tend', 'practice', 'deal', 'fear']",4,tend practice deal fear
321,male,groupB,bachelors,4,help;white;offer;success,0,"['help', 'white', 'offer', 'success']",4,help white offer success
322,female,groupA,masters,14,visit;area;idea;compare,1,"['visit', 'area', 'idea', 'compare']",4,visit area idea compare
323,female,unknown,phd,5,environmental;responsibility;pick;child,1,"['environmental', 'responsibility', 'pick', 'child']",4,environmental responsibility pick child
324,female,groupA,bachelors,14,well;set;always;no,1,"['well', 'set', 'always', 'no']",4,well set always no
325,female,groupB,phd,9,may;able;parent;out,0,"['may', 'able', 'parent', 'out']",4,may able parent out
326,non-binary,groupA,masters,6,entire;their;first;eight,1,"['entire', 'their', 'first', 'eight']",4,entire their first eight
327,male,groupA,bachelors,4,than;above;almost;allow,0,"['than', 'above', 'almost', 'allow']",4,than above almost allow
328,female,groupA,masters,14,control;a;enough;value,1,"['control', 'a', 'enough', 'value']",4,control a enough value
329,female,groupB,masters,13,center;play;sell;nation,1,"['center', 'play', 'sell', 'nation']",4,center play sell nation
330,male,groupA,bachelors,4,beat;authority;guess;everybody,0,"['beat', 'authority', 'guess', 'everybody']",4,beat authority guess everybody
331,male,groupA,bachelors,14,wide;artist;discussion;bill,1,"['wide', 'artist', 'discussion', 'bill']",4,wide artist discussion bill
332,male,groupB,phd,18,argue;social;whom;perform,1,"['argue', 'social', 'whom', 'perform']",4,argue social whom perform
333,unknown,groupA,bachelors,1,red;choice;young;skill,0,"['red', 'choice', 'young', 'skill']",4,red choice young skill
334,male,groupC,phd,4,actually;minute;real;form,1,"['actually', 'minute', 'real', 'form']",4,actually minute real form
335,female,groupA,masters,18,month;another;tend;team,0,"['month', 'another', 'tend', 'team']",4,month another tend team
336,male,groupA,phd,2,police;tax;fly;politics,0,"['police', 'tax', 'fly', 'politics']",4,police tax fly politics
337,male,groupA,masters,3,a;stage;pressure;north,1,"['a', 'stage', 'pressure', 'north']",4,a stage pressure north
338,male,groupA,masters,5,character;there;fire;board,0,"['character', 'there', 'fire', 'board']",4,character there fire board
339,non-binary,unknown,masters,18,hot;minute;fish;subject,1,"['hot', 'minute', 'fish', 'subject']",4,hot minute fish subject
340,female,groupA,masters,16,material;start;foreign;letter,1,"['material', 'start', 'foreign', 'letter']",4,material start foreign letter
341,unknown,groupB,phd,4,offer;sure;phone;number,0,"['offer', 'sure', 'phone', 'number']",4,offer sure phone number
342,female,groupA,bachelors,13,fill;address;likely;face,0,"['fill', 'address', 'likely', 'face']",4,fill address likely face
343,female,groupA,masters,7,short;cost;defense;name,0,"['short', 'cost', 'defense', 'name']",4,short cost defense name
344,female,groupA,phd,10,control;this;possible;within,1,"['control', 'this', 'possible', 'within']",4,control this possible within
345,non-binary,groupB,phd,19,process;defense;although;whether,1,"['process', 'defense', 'although', 'whether']",4,process defense although whether
346,male,unknown,bachelors,4,same;deep;dream;decade,0,"['same', 'deep', 'dream', 'decade']",4,same deep dream decade
347,male,groupB,phd,14,ten;someone;board;bill,1,"['ten', 'someone', 'board', 'bill']",4,ten someone board bill
348,female,groupA,masters,18,foot;single;training;represent,1,"['foot', 'single', 'training', 'represent']",4,foot single training represent
349,unknown,groupB,phd,14,family;some;sign;sit,1,"['family', 'some', 'sign', 'sit']",4,family some sign sit
350,male,groupA,phd,12,administration;allow;particular;upon,1,"['administration', 'allow', 'particular', 'upon']",4,administration allow particular upon
351,female,groupA,masters,3,campaign;plant;go;leave,0,"['campaign', 'plant', 'go', 'leave']",4,campaign plant go leave
352,female,groupA,bachelors,1,them;break;call;test,0,"['them', 'break', 'call', 'test']",4,them break call test
353,male,groupA,masters,9,bring;property;rich;traditional,1,"['bring', 'property', 'rich', 'traditional']",4,bring property rich traditional
354,female,groupA,masters,13,network;best;store;state,1,"['network', 'best', 'store', 'state']",4,network best store state
355,male,groupC,bachelors,19,majority;education;third;may,1,"['majority', 'education', 'third', 'may']",4,majority education third may
356,male,groupA,bachelors,0,another;control;film;eight,1,"['another', 'control', 'film', 'eight']",4,another control film eight
357,male,groupA,phd,9,market;floor;final;practice,0,"['market', 'floor', 'final', 'practice']",4,market floor final practice
358,non-binary,groupA,bachelors,16,production;green;between;before,0,"['production', 'green', 'between', 'before']",4,production green between before
359,unknown,groupA,bachelors,16,if;tv;site;pm,1,"['if', 'tv', 'site', 'pm']",4,if tv site pm
360,male,groupB,bachelors,6,operation;call;break;although,1,"['operation', 'call', 'break', 'although']",4,operation call break although
361,non-binary,unknown,masters,8,operation;boy;safe;serious,1,"['operation', 'boy', 'safe', 'serious']",4,operation boy safe serious
362,male,groupA,masters,7,whatever;boy;soldier;serious,0,"['whatever', 'boy', 'soldier', 'serious']",4,whatever boy soldier serious
363,male,groupA,bachelors,6,star;hand;majority;son,0,"['star', 'hand', 'majority', 'son']",4,star hand majority son
